term,sessionPeriod,sessionTimes,item,selectTerm,
09,02,05,二十六、本院顏委員寬恒，有鑑於此次梅姬颱風造成中部地區農業災害，請農委會於最短時間內完成相關農業災害清查，並且公布農業災害補助辦法，特向行政院提出質詢。,0902,
09,02,05,二十七、本院顏委員寬恒，有鑑於交通部針對UBER引發之問題，打算採用多元計程車方案來處理，但是在尚未與計程車工會形成共識前，實際上不宜貿然實施，應等到完全整合各方意見形成共識後，再做成相關政策規劃，特向行政院提出質詢。,0902,
09,02,05,二十八、本院顏委員寬恒，有鑑於台鐵將小規模的車站設立成為一人車站或無人車站，但是有些觀光地區的車站平日雖然人煙罕至，但是每逢假日就會湧現大批觀光客，如果還是無人服務，常會引發糾紛，特向行政院提出質詢。,0902,
09,02,05,二十九、本院周委員春米，鑑於莫蘭蒂以及梅姬等強颱重創台灣，致使台灣遭逢慘重的生命與財產損失及民眾生活的不便。尤其，目前電力傳輸系統仍以電桿等傳統地面設施方式設置，已經無法因應未來更形極端的氣候變化。爰要求行政院應檢討目前電力傳輸系統設置方式，並針對受災嚴重的屏東等縣市優先配合共同管道的興建，儘速完成輸配電纜地下化，以期在未來面對極端氣候環境時，能確保電力系統功能正常運作，特向行政院提出質詢。,0902,
09,02,05,三十、本院黃委員昭順，針對英國牛津經濟研究院發布「全球人才2021」報告，2021年台灣人才外流將達世界第一，每10人外流就有6名是專業人才，再籲請政府重視人才流失的嚴重性。這類的調查，已不只一次再加上人口老化與出生率偏低等問題難以解決，勞動力不足的情況已是必然，若人才又急速流失，對國家發展及競爭力提升，必將有重大影響！因此，在政府推動五加二產業，以及亞洲矽谷政策即將上路之際，正視人才短缺問題，積極招攬人才回流，應是政府應優先解決的課題，特向行政院提出質詢。,0902,
09,02,05,三十一、本院黃委員昭順，針對在野黨再次經人民選擇委託執政，但經月餘讓人民所見，依舊是新政府並沒有脫離民進黨的傳統衝突思維，沒有脫離民粹的綁架，也沒有開創新格局的意圖和視野。更糟糕的是，遇到真正的抉擇而必須做決定的時候，卻看不到有做出決定的準備和擔當。打著轉型正義大旗，竭盡清算和鬥爭，似乎根本走不出長時來因被害幻想症所生出的悲情和仇恨、衝突和報復。新政府一個多月以來在行動上的實質表現，凡涉及意識形態，一律勇往直前，追求衝突。但凡攸關民生的真正大問題能躲就躲，能拖就拖，坐實了「空心」的比喻。照這種趨勢下去，經濟何時才能復甦？兩岸關係由冷漸凍，真的有利台灣全體人民的權益維護嗎？國家整體競爭力的提升，不是喊出來的，振興內需需要財政真正改革才能振衰起敝，不是躲避就可以解決問題的。本席籲請政府，落實大多數人民對於新政的期待，拋棄傳統民進黨衝突、對立、仇陸思維，為中華民國和諧共生的精髓而努力，特向行政院提出質詢。,0902,
09,02,05,三十二、本院黃委員昭順，針對教育部原訂今年（105）8月底公布教官「尊嚴退出校園方案」計畫跳票，宣稱需要更完整規畫後再公布，又過了一個月，教師節也結束，方案卻石沉大海，也讓教官喊出「政府逼我們成為國道收費員」的怒吼！除此之外，家長、教師們也十分擔心教官離開後相關職責該如何分配？後續配套如何處理？導師權責更重、偏差學生管教該如何承接不出問題？本席要求，應於兩星期內提出相關配套計畫，勿讓克盡職守於第一線的教育工作人員人心惶惶，特向行政院提出質詢。,0902,
09,02,06,一、本院蔣委員萬安，鑒於近日因公共運輸工具之博愛座，發生多起乘客間的衝突事件，引發各界對於「博愛座」是否廢除之討論。爰此，特向行政院提出質詢。,0902,
09,02,06,二、本院顏委員寬恒，針對交通部所屬公路總局所轄已經開闢的省道，但還沒有辦理徵收補償的私人土地共1萬8189筆，面積548公頃，如此多之私人土地被政府佔用，都沒有辦理補償，政府僅一句沒錢、雙手一攤就完事，如此對所有權人不公平。政府手上握有權力和資源，實應運用靈活之方法來解決問題，或採逐年編列補償金預算，或採以地易地或容積獎勵，特向行政院提出質詢。,0902,
09,02,06,三、本院林委員為洲，針對新竹縣人口長期不斷增長，逐步達到60萬人口大關，對於運動休憩設施之需求，亦日益增加。且新竹縣的產業為科技類為主，其員工特別需求運動場館以方便健身與放鬆心靈。經查目前僅有竹北市成立新竹縣內第一座國民運動中心，若以人口數及需求度來看恐無法負荷。而新竹縣府有意選擇縣內人口數第二高之竹東鎮興建國民運動中心。故建請教育部相關單位參酌區域運動資源平衡發展下，應儘速同意竹東鎮運動中心經費補助案，以早日完成場館興建，提供縣民優質運動生活，特向行政院提出質詢。,0902,
09,02,06,四、本院邱委員泰源，就醫療暴力頻傳情事，特向行政院提出質詢。,0902,
09,02,06,五、本院羅委員致政，有鑑於中國大陸一再打壓我國外交空間，致使我國無法參加2016年國際民航組織大會，特向行政院提出質詢。,0902,
09,02,06,六、本院王委員惠美，鑒於日商百尺竿頭原於今（105）年五月底宣告，自今（105）年6月1日至7月20日以每股128元公開收購樂陞3.8萬張、25.7%股權；然而，在收購時間及繳款期限各延長一次後，該公司逕行宣告停止收購，創下臺灣股市公開收購之收購者毀約的首例，不僅嚴重影響眾多投資者權益，亦凸顯我國相關法規的不完備。為避免未來再有無辜投資者受害，金融主管機關應有相關積極作為，以確保投資者權益，特向行政院提出質詢。,0902,
09,02,06,七、本院王委員惠美，鑒於台化彰化廠汽電共生設備操作許可展延乙案，彰化縣政府與台化公司於審查前後劍拔弩張，至今仍爭議不斷。為健全地方發展，爰請中央政府儘速協調雙方於合法、合理範圍內研商解決方案，以維護居民居住正義、保障企業及勞工權益，共創地方發展，特向行政院提出質詢。,0902,
09,02,06,八、本院盧委員秀燕，有鑑於我國邁入人口老年化，長期照護為我國必須盡快面對之課題。多數醫師表示照護人員多半無法察覺受照護者營養失調問題而造成受照護者身體健康受損。本席建議將營養照護納入長照服務體系，爰此特向行政院提出緊急質詢。,0902,
09,02,06,九、本院盧委員秀燕，有鑑於食藥署於105年7月8日宣布重新開放加拿大牛肉進口，惟加拿大在104年2月才爆發狂牛症，而該病情潛伏期長達七年，食藥署任意開放進口，更應該加強檢驗造成狂牛症的普利昂蛋白，並公布於眾，以維護民眾食安，爰此特向行政院提出緊急質詢。,0902,
09,02,06,十、本院盧委員秀燕，有鑑於民眾表示台中市北屯區中平路509巷及576巷之自來水管自民國99年以來破裂11次，平均一年破裂1次，惟台灣自來水公司至今仍未汰換此段老舊水管，使得民眾對於生命財產安全有所疑慮，亦造成大量珍貴水資源浪費。本席要求立即優先改善汰換年久失修之管線，以保障人民生命財產之安全，爰此特向行政院提出緊急質詢。,0902,
09,02,06,十一、本院盧委員秀燕，有鑑於台中市將於2019年舉辦第一屆東亞青年運動會，為使比賽場館符合國際標準及成立國家級中部訓練基地，建請教育部研議補助經費，使比賽場館及中部訓練中心得以順利建設，爰此特向行政院提出緊急質詢。,0902,
09,02,06,十二、本院盧委員秀燕，有鑑於台中市北屯區三和里、三光里、北興里、北京里之里民反映該區域停車位不足問題嚴重，里民及市府單位討論後協議將停車場改至北興里集會所前的長安新村及台灣體育大學之用地，惟此兩用地屬國有財產署之財產，為使當地居民提升生活品質，健全社區環境發展，本席建議國有財產署將此兩用地撥用給台中市政府闢建停車場，爰此特向行政院提出緊急質詢。,0902,
09,02,07,一、本院王委員惠美，鑒於台灣為一移民社會，早年移民先祖為尋求心靈寄託，發展各種宗教信仰，延續至今。台灣的宗教信仰蓬勃發展，寺廟林立，然因台灣早期社會形態以及法令不完備，導致諸多寺廟之設立未能符合現行法令之規範。基於各類寺廟長久以來扮演安定民心、推動公義之正面力量，若僅單純依法而忽略歷史、人文因素，恐使民心向背，徒增動盪。為健全寺廟管理及永續發展，爰建請主管機關研擬宗教寺廟合法化輔導之相關配套措施，特向行政院提出質詢。,0902,
09,02,07,二、本院王委員惠美，鑒於民眾選購中古車因資訊不透明而買到凶車，導致權益受損。經查，現行事故汽車相關登記僅需記載有無重大撞擊、損傷，不需註明為凶車；再者凶車大多是完好如初的車體，如無特別註記，消費者根本無從辨別。為保障民眾購買中古車的權利，避免購車後產生買賣上的糾紛，爰請中央政府檢討資訊揭露等相關規定，以維護民眾中古車交易的權益，特向行政院提出質詢。,0902,
09,02,07,三、本院王委員惠美，有鑑於台灣人民處在一個不安的環境當中，聯合國所揭櫫的人民有「免於恐懼的自由」，絕對是我國政府的首要任務之一。儘管林全院長在今年5月底召開過治安會報，但本席卻看不到有什麼具體的政策和作為能夠讓我們安全無虞的生活。拚經濟不能忘了治安，民調下滑不僅是經濟不振的問題，人民對於政府維護治安的作為感到失望也是關鍵。爰此，本席強烈要求執政當局不能只是召開治安會報虛應故事，應該要有強硬的態度、具體的政策來強化我們執法者的公權力，還給台灣人民一個安全的社會，特向行政院提出質詢。,0902,
09,02,07,四、本院黃委員昭順，針對行政院會本（105）年10月7日拍板之長照法修正案，以調增遺贈稅及菸稅二項稅收做為財源，提醒政府政策不可孤注一擲！新政府為推動長照2.0，自確定推翻原規劃的保險制以來，就一直為加什麼稅而煩惱不已！經過幾次試探風向和民意後，最後選擇遺贈稅的調升及調漲菸稅；從這段舉棋不定的歷程，在在說明長照財源是採稅收制的最大罩門。因為如果要採取稅收制，就必須要以具成長性的長期、穩定稅目來支應。然政府設置菸稅的目的是希望「以價制量」，抑制消費量，期能減少吸菸人口，因此稅基自然狹窄，注定沒有成長性，那要如何支應急遽成長的長照需求？而遺贈稅又是機會稅，不確定性高，被徵收者必定會無所不用其極的逃、避及減稅，能否實現政府預估的60億元增加目標，其實大有疑問？再說菸稅提高後，是否會肇致透過走私或以白牌方式規避、逃漏菸稅者誘因更強，不也更反會造成稅收的漏損？總之，新政府這種連審計長都不敢苟同「走一步算一步」的作法，如何能讓民眾對長照規劃有信心？特向行政院提出質詢。,0902,
09,02,07,五、本院黃委員昭順，針對新政府意識型態日益愈深的政策推行，甚表憂心族群及世代間的怨懟非但未見彌平反愈擴散，尤其在無法取得共識後，社會的裂口會撕得更大，籲請政府正視。蔡政府在選前誇誇其談說經濟沒好轉前絕不加稅，執政後，房地產稅的房屋稅竟提議要追溯30年，為了長照，遺贈稅從10%調升到20%，凡此種種，「更加堅定企業人士避稅的意念」，也造就了台灣的富人不是歸化新加坡籍，就是在境外設置投資公司，再以外資名義把錢匯入台灣，享受外資的20%分離課稅優惠。但是本國人的最高稅率高達45%，再加計2%的二代健保附加費，顯然極不公平。其實；富人財富大逃亡，受害的是受薪階層，工作機會大減不說，也不容易再有新的工作機會，而台灣對投資經商的環境懷有敵意，並不友善！看起來台灣要走比大陸更社會主義的道路，新政府長期以來反商潛意識終於壓不住要顯露出來。但從經濟學角度言；經濟低迷時理應鼓勵投資，應向資本主義傾斜，台灣卻反過來向社會主義傾斜，實在讓人困惑？賦稅的基礎是公平不是以貧逼富，新政府須從潛意識裡改造恨商、反商的情結，才會有宏觀的治國鴻圖，特向行政院提出質詢。,0902,
09,02,07,六、本院黃委員昭順，針對蔡英文總統以所謂尊重九二年兩岸協商的歷史事實說法，企圖以間接迂迴「認識」九二共識存在的論調，維持兩岸關係的結果，顯然未符預期！特再呼籲政府，以國家發展與人民福祉為重，面對現實並解決問題。不論是外交或國內環境，擺在眼前的難題已很明白，大陸的崛起是全世界都不能漠視的事實，就算我們不須如同許多國家以朝聖的心境去交往，但交惡也沒有必要啊！就參與國際空間言，我們已被拒絕在國際民航組織（ICAO）大會之外，未來還有國際刑警組織、聯合國氣候變遷綱要公約、APEC領袖會議、甚至2017年的WHO都恐不能樂觀！再看看國內，民生凋蔽、百業蕭瑟，政府公布來台觀光客並未減少，但事實上日月潭、阿里山尤其南部、花東地區的觀光業，因陸客的驟減而愁容滿面。蔡英文政府可能還在寄希望於美國的幫忙，但是，就算美國願意幫忙，其實也是有限度的，換句話說，必須是台灣願意遵循陸美之間的類九二共識框架，美國才有可能幫台灣。如今蔡英文政府已陷在九二共識的問題泥沼裡，進退失據。爰此，如果兩岸不能先重建九二共識做為兩岸的政治基礎，台灣必將很難踏進國際社會，更難奢言拓展國際空間，國內各產業所受影響及傷害亦不容小覷！這恐怕不只是必須嚴肅，而是毫無迴避空間務必面對的問題，特向行政院提出質詢。,0902,
09,02,07,七、本院黃委員昭順，針對台東受到超大豪雨連日「轟炸」，主要幹道柔腸寸斷、山區部落直接斷糧，市區也是處處淹水，災情不比颱風、地震等天災輕微。日前尼伯特颱風重創台東，中央政府卻反應慢半拍、力道也不足；短時間內又再逢巨變，請中央別再「視後山人民於無物」，視總體需求加強投入救災、重建，特向行政院提出質詢。,0902,
09,02,07,八、本院黃委員昭順，針對大陸「十一長假」，短短6天總消費額已達2.1兆新台幣，甚至超越我國106年我國中央政府總預算（1.9兆）！大陸「旅遊黃金周」已變成世界「搶客黃金周」。結果我國觀光人數不到8000，較去年狂跌近7成！旅遊業瀕臨崩潰，對照日前陸委會主委張小月「生命會找到出口」的說法，何等諷刺！政府賭氣不能由人民償還，特向行政院提出質詢。,0902,
09,02,07,九、本院黃委員昭順，針對台東縣海端鄉霧鹿村長余元龍巡災卻被土石活埋致死，事後卻發現只能領8萬元撫卹金，本席要求政府正視村里長的權益，「不能有事找村里長，談權益就說自肥」，這8萬元還是村里長每月繳150元互助金所給付？情何以堪！由於村里長服務內容愈來愈多，服務範圍也不斷擴大，服務也不分白天、黑夜，村里長都要自己想辦法，對於經常在危險環境工作下的村里長，工作安全保障卻長期被政府漠視踐踏，政府應本於職責優先解決，特向行政院提出質詢。,0902,
09,02,07,十、本院黃委員昭順，針對民進黨新政府走馬上任，兩岸關係隨即緊縮，截至今（105）年10月大陸客來台觀光已大幅減少，新政府希望彌補大陸來台觀光人數驟減損失的外匯，開始積極推動「新南向政策」，並即開放泰國及汶萊等國家，可享30天來台免簽證，先試行1年為期，預計將增加超過28萬人次東南亞旅客，創造約新台幣130億的觀光外匯收入。政府新政策，是為了因陸客減少的損失，冀藉東南亞觀光客來彌補，但據媒體透漏，免簽證的便利，卻意外打開東南亞色情團體來台賣淫的通路，這些賣淫女很誠實地說，來台就是要賺錢！本席請問，政府新南向政策的目的究竟有無規劃？怎會因便利性免簽，而大開性交易之門，這是什麼樣的評估結果？更不要說給泰國免簽，泰國政府不但不領情，反而還增加我國赴泰簽證費用，這樣的外交不算喪權辱國嗎？為了新南向政策，台灣已失去了大陸廣大的商機，國內諸多產業也因陸客不來而蕭條，新南向未見其利卻先蒙其害，這是新政府要的嗎？特向行政院提出質詢。,0902,
09,02,07,十一、本院廖委員國棟，鑒於本次艾利颱風外圍環流造成花東地區連日豪大雨，使得臺東地區的交通、農業與觀光產業再次受到重大的損害。短短三個月內臺東地區接連遭逢尼伯特、莫蘭蒂颱風及梅姬颱風侵襲，再加上艾利颱風外圍環流連日暴雨的摧折下，臺東縣幾近體無完膚，縣民面臨生存的困境。考量臺東地區受災情況嚴重，而縣府本身財政匱乏，相關基礎建設多由中央補助的情況下，亟需行政院整合各部會資源投注重建事宜，要求行政院一周內整合各部會資源，集中支援臺東縣各項重建工作，復振各項產業，避免人口加速外移，區域發展失衡，特向行政院提出質詢。,0902,
09,02,07,十二、本院柯委員志恩，鑒於台灣目前約有60萬的外籍員工，每次赴台工作皆需繳交高額仲介費，勞動部於立法院備詢時曾表示將持續推動直接僱用制度並加強對雇主的宣導，以提升僱主採行直接聘僱的意願，減少仲介抽取龐大的仲介費用。但查申請外籍員工作業程序複雜、電子系統紊亂無章，恐不利直接僱用制度推動，建請勞動部整合改善，特向行政院提出質詢。,0902,
09,02,07,十三、本院柯委員志恩，鑒於勞動部勞動力發展署建置「外籍勞工申請案件網路線上申辦系統」，擬透過線上系統，方便民眾作業。查有民眾向本席辦公室反應，該系統操作需要列印紙本申請書，填寫後使用大小章再上傳回系統，作業程序繁複，已失電子系統申辦之目的。本辦公室雖已向業務單位函轉民眾陳情書，惟業務單位回應敷衍，建請勞動部研擬改善「外籍勞工申請案件網路線上申辦系統」，以符合電子化政府便民之目的，特向行政院提出質詢。,0902,
09,02,07,十四、本院吳委員志揚，鑒於行政院院會通過之《長期照顧服務法》修正草案，一如各界預期將遺贈、菸酒稅納入財源，但卻罕見的在第十五條修正條文中明確列出各稅應徵稅額。按照其他法律條文修正邏輯，《長期照顧服務法》只需將財源項目列入，稅額多少應修正《菸酒稅法》、《遺產與贈與稅法》才是正例。然除了《長期照顧服務法》，目前未見其他相關法律修正草案被提出，如此在《長期照顧服務法》中包裹遺贈稅、菸酒稅闖關的奇怪行為，實為行政權侵害立法權的極致表現。呼籲行政院立即撤回此案，以免樹立歪風，特向行政院提出質詢。,0902,
09,02,07,十五、本院賴委員瑞隆，針對勞動部勞工保險局編制表，於基層薦任人員之員額配置顯有失衡平，致基層人員流動性過大，恐影響勞保局對千萬勞工之服務品質，特向行政院提出質詢。,0902,
09,02,07,十六、本院許委員淑華，鑒於行政院已經通過營業稅修法草案，未來跨境電商在台銷售勞務必須繳納營業稅。跨境電商開始課稅，是新治理結構下很小且很容易做的一環，因為租稅制度只涉及財政部，但諸如國安、個資及跨境消保等問題，若非跨越好幾個部會，更可能根本沒有主管部會（例如跨境個資傳輸限制、跨境消保）。因此要求行政院應責成所屬機關真正認識數位經濟的價值及挑戰，並拿出有效的管理和輔導措施。爰此，特向行政院提出質詢。,0902,
09,02,07,十七、本院許委員淑華，近年來天災頻傳使得大家更重視社區安全議題，但是台灣整體的社區安全工作推動得並不好，因為推動模式是由政府部門各司其職，並沒有一個正式單位負責統整社區安全業務，建議行政政應責成所屬相關機關積極推動安全社區業務，並設立各縣市的主政單位，但不必盲目的追求國際安全社區認證，花錢翻譯文件，安排典禮，接待評鑑者，世界衛生組織安全社區的頭銜真的不值得去追逐，應該建構自己的安全社區模式，發展出台灣本土的認證指標。爰此，特向行政院提出質詢。,0902,
09,02,07,十八、本院許委員淑華，針對國發會匡列1千億元經費，由國發基金擔保向公營合庫借支，設立「產業創新轉型基金」，希望協助中小企業轉型，以提振投資、支持經濟發展。我國經濟面對的真正問題，從世界經濟論壇（WEF）日前公布的競爭力評比報告已清楚呈現，政府不願面對真相，企圖撒錢救產業，這不是提振經濟，而是浪費納稅人的錢。國內金融體系現在是爛頭寸淹腳目、利率低到近歷史低點，國內超額儲蓄是創新高。政府拿千億元硬塞給企業，就能解決創新轉型的問題嗎？要求行政院責成所屬機關建構好的投資環境─政策明確、法令與合約受到尊重、水電土地等基本生產資源不虞、人才與資金更自由進出的環境，才能讓民間願意多投資。爰此，特向行政院提出質詢。,0902,
09,02,07,十九、本院許委員淑華，鑒於行政院上週宣布，金管會主委丁克華請辭獲准，成為任期第二短的金管會主委。希望新的金管會鐵三角千萬不要拘泥於「金融監督管理委員會」的名稱，自限於「監督管理」，以致僅專注於防弊；更要有恢弘格局，致力於金融產業發展，戮力於興利，才不辜負全民之所託。爰此，特向行政院提出質詢。,0902,
09,02,07,二十、本院許委員淑華，針對梅姬颱風來襲讓許多民眾連放兩天颱風假，一些放錯假的縣市則怪罪氣象局的預測失準；輕颱艾利來襲，帶來豪雨又適逢地震，花東地區災情超乎預期，不得不臨時宣布停止上班上課。氣象預測的準確與否，不僅攸關人民生命財產，也是一個國家國力、社會力及知識力的展現。若只是動輒譴責氣象人員，卻不提供資源協助強化，根本無補於事。建請行政院應運用國家經費協助氣象專業升級，爰此，特向行政院提出質詢。,0902,
09,02,07,二十一、本院許委員淑華，針對台化彰化廠三座汽電共生鍋爐操作執照換發申請，在彰化縣政府不予核發的情況下被迫停機，此案不僅影響數百員工的工作權益，更突顯了環境保護、都市更新、綠能政策，與產業發展間的矛盾，這不是一個獨立個案，處置當與不當，將對台灣未來經濟與社會發展，產生深遠影響。建請行政院應考量經濟發展如何與都市發展及環保標準調處共容之原則，並可做為各級政府處理轄下石化產業轉型遷移的重要參考。爰此，特向行政院提出質詢。,0902,
09,02,07,二十二、本院許委員淑華，鑒於台灣的社會正面臨兩大困境，除了「少子化」現象持續嚴重外，「高齡化」比例也逐年增加，且預計在不久的二○二五年將邁入「超高齡」社會。提升老年人的健康，可以大幅度地降低長照需求。與其照顧一堆臥床十年的失能老人，不如提早重視老年人身體、心智、感官等功能的完整，增加高齡人口健康生命，建立一個零失能的超高齡社會。爰此，特向行政院提出質詢。,0902,
09,02,07,二十三、本院許委員淑華，鑒於蔡英文總統在今年國慶談話中，重申推動「五加二」產業發展計畫決心，要替年輕人創造好的工作機會，扭轉低迷多年的經濟。建請行政院除了「五加二」產業發展政策，更要創造國內投資機會，引導超額儲蓄，亦即妥善引導超額儲蓄替台灣經濟注活水。爰此，特向行政院提出質詢。,0902,
09,02,07,二十四、本院許委員淑華，鑒於衛福部近期計畫提高醫學中心的部分負擔，未經轉診而直接到醫學中心就診，部分負擔將會小幅調漲。對基層醫療的品質提升，以及醫療人員社區醫學教育的強化，是健全社區醫療體系的關鍵。具體而言，醫學院，以及衛福部附屬醫院，應該肩負「建立社區醫療教育」的責任·透過發展社區健康照護模式，以及提供未來的醫療人員第一線社區醫療教育的管道。要求行政院應責成衛福部對於基層醫療院所的介入，應該擺脫消極性的思維，除了財務、法律等最低程度的要求外，應該推出更多實質強化輸送系統的方案。爰此，特向行政院提出質詢。,0902,
09,02,07,二十五、本院許委員淑華，針對近來包括台積電共同執行長劉德音、友達董事長彭双浪，以及聯發科董事長蔡明介等人，都先後提出對台灣產業政策的建言。產業政策的制定攸關國家經濟發展大局，影響相當深遠，在台灣陷入產業轉型升級的困境時，更需要產官學研各界密集的溝通，透過更周延的程序凝聚共識，才能對各種產業趨勢及台商競爭力有深入評估，如此也才能在有限的人才及資源中，找出一條確實可行的產業發展政策。爰此，特向行政院提出質詢。,0902,
09,02,07,二十六、本院許委員淑華，鑒於台化廠停廠事件延燒至今，彰化縣政府、環保團體與台塑、台化員工之間激烈角力，中央介入亦未能得到共識與解決方案。全案的重點就變成中央法律與地方政府的自治條例之間的位階與關係如何處理了。如果地方訂定自治條例必須完全依循中央法令，某個角度而言就失去讓地方能訂定自治條例的初衷與意義；但如果任憑地方訂定自治條例規範境內的生產活動，則可能重創企業生產活動與投資意願。環保當然重要，但法律的正當性更要顧及；建請行政院積極化解台化案，更應該思及地方訂定自治條例的負面效應。爰此，特向行政院提出質詢。,0902,
09,02,07,二十七、本院許委員淑華，鑒於台灣最重要的兩大外資商會─美國及歐洲商會銀行聯席委員會上周通過決議，聯名發函給金管會，要求金管會解釋對TRF的監理原則。此事對台灣的傷害不僅於此，拉高層次看，台灣政府的政策反覆不定，對專業的堅持，甚至對法令與合約的遵循意志，都將因此被打上一個大大的問號。要求儘速檢討修正金管會處理TRF事件的政策。爰此，特向行政院提出質詢。,0902,
09,02,07,二十八、本院許委員淑華，鑒於全台觀光產業客源大減，不僅危及整體產業營收，也直接衝擊與觀光業密切連動的其他業別。當然創造客源絕不能忽略國際行銷，與亞洲積極推展觀光的國家相比較，台灣國際行銷的可見度仍然相對偏低。要求行政院責成所屬觀光主管機關，應該展現主動進取積極作為，全力幫助觀光產業渡過難關。爰此，特向行政院提出質詢。,0902,
09,02,07,二十九、本院許委員淑華，鑒於罔顧勞工權益的勞基法修正案，在一分鐘內強行通過「一例一休，砍七天假」，造成千萬勞工被迫犧牲。勞動部沒有捍衛勞工反變成資方的幫手成為「資動部」，沒有有效幫助勞工減少工時還可能會幫勞工增加工時，因此建議勞基法修正關乎千萬勞工的休假權，應該召開公聽會，廣納意見再進行審議，以保障千萬勞工休假權。爰此，特向行政院提出質詢。,0902,
09,02,07,三十、本院許委員淑華，鑒於觀光產業面臨困境，陸客來台銳減，台灣旅遊相關產業因此生意一落千丈，民眾為了顧生活要養家活口而上街頭。現在有些體育性質的民間團體，每年都在辦一些幫助地方增加內需的活動。期盼透過民間團體力量以擴大內需的方式，結合縣市間的合作串連觀光產業、飯店業、遊覽車業等產業，促進商業活動帶動台灣經濟活水。爰此，特向行政院提出質詢。,0902,
09,02,07,三十一、本院許委員淑華，鑒於台灣成為血汗勞工的代名詞，影響百萬勞工權益，長期漠視勞權的結果，就是要勞工拿命來換！勞基法修正案，勞動部無視勞工工作權益。去年勞保發給職業病給付836人次，較前年增加79人次。全國違反勞基法企業家數高達8546家，涉及1萬5187項違法，比去年2305家、4675項，暴增2倍以上；要求勞動部妥善處理。爰此，特向行政院提出質詢。,0902,
09,02,07,三十二、本院陳委員其邁，有鑑於現行地方制度法中，僅規定直轄市長、縣（市）長、鄉（鎮、市）長因公死亡或病故者，給予遺族撫恤金，然對於村（里）長因公受傷、殘廢或死亡者，卻無任何保障，家屬只能依各縣市所定之「各級民意代表及村里長福利互助辦法」，領取喪葬互助的八萬元給付，顯有不足之處，建請行政院儘速訂定全國一致標準，提高互助辦法中之死亡給付，並編列相關經費至少補助8成，提高村里長因公死亡時之相關保障，對此特向行政院提出質詢。,0902,
09,02,07,三十三、本院吳委員志揚，鑒於現行勞工保險規定45歲以下切除子宮才能領取失能給付，係根據失能給付標準「生殖器遺存顯著障害」作為認定。但國民健康署資料顯示，國人女性平均停經年齡約為50歲，尚未停經即代表卵巢仍有排卵能力，該子宮仍有生育機會。故將切除子宮之請領失能給付限定為45歲，恐造成部分女性達到「生殖器遺存顯著失能」標準卻無法請領失能給付，形成不公平現象。建請勞動部於一個月內研擬修正「勞工保險失能給付標準」，調高切除子宮請領失能給付之年齡上限至50歲，或放寬至國人平均停經年齡，如此始能真正保障全體女性之基本權益，特向行政院提出質詢。,0902,
09,02,07,三十四、本院黃委員昭順，針對健保署消息指出C型肝炎口服新藥明年納入健保給付，原本的B型肝炎長效干擾素注射治療給付為6個月，也在爭取多年後延長為全球標準的12個月，新政府上台果然不同！由於上述B型肝炎藥物治療政策是荒謬、不合理的健保給付限制，健保署、衛福部迄今按兵不動，其實這攸關數百萬B型肝炎帶原者的健康與醫療權益，本席認為對於廣大病患極為重要而亟待解決的問題，希望1.立即取消二個療程的限制，對第一療程使用干擾素一年內不能再用第二療程的限制，也應取消，對嚴重肝炎復發者應立即給予治療以搶救其生命。2.全面對30歲以上不知自己是否為B型肝炎帶原者提供篩檢，一旦確定為HBsAg帶原者，立即評估是否需要治療，並納入定期檢查，特向行政院提出質詢。,0902,
09,02,07,三十五、本院黃委員昭順，針對長照制度因財源問題引發朝野爭議，保險制或稅收制，究竟哪種適合可長可遠長照之發展，特籲請政府也應思考，從「高齡化」的問題中，尋找出路。理論上，解決高齡化問題最有效的方法，是鼓勵年輕人口的移入，廣納各國的青年才俊以技術、智慧或資金移民台灣，不但可以均衡並減化我國高齡化的幅度，更可以為台灣帶來足以富國強國的人才及錢財。但可惜的是，這樣的移民策略用之於台灣，卻因我們「防弊重於興利」的機制，讓投資與就業的外籍年輕人卻步不前。如果政府政策一時不能有效突破，在調整人口結構上，無法快速增加移民之際，則是否就應設法提升老年人的健康，重新定義「老年」，讓健康的老年人增加，一同參與對失能老年人的照顧。也就是說，與其照顧一堆臥床10年的失能老人，不如更重視老年人身體、心智、感官等功能的完整，增加高齡人口健康生命，建立一個零失能的超高齡社會，以減少因少子化所產生對社會及國家的負擔和衝擊，特向行政院提出質詢。,0902,
