term,sessionPeriod,sessionTimes,item,selectTerm,
09,01,13,十八、本院徐委員志榮，鑑於國內護理師的護病比過高，白天班平均一比九，小夜班平均一人要照顧九到十五人，大夜班甚至高達十一到十八人，遠高於其他先進國家，並且醫院護理人員流動率偏高，造成護理人員工作量超標，長期下來，不僅護理人員的執業環境惡劣，更會影響廣大民眾的照護權益與健康。為爭取合理的護病比、減輕護理人員負荷、降低人員流動率及爭取住院護理費給付，建議行政院應即責成衛福部及健保署，從降低護病比、嚴格執行「護病比與住院護理費給付連動制度」、減輕護理人員行政作業負擔等面向，制度性解決護理師所面臨的困境，特向行政院提出質詢。,0901,
09,01,13,十九、本院許委員淑華，鑑於近年來食品安全問題頻傳，導致全民對食品安全產生恐慌。根據食藥署肉品瘦肉精檢測資料顯示，市售牛肉類製品中約有百分之三點三的檢體會被檢驗出殘留有瘦肉精，市售豬肉類製品中則約有百分之零點八檢體會被檢出殘留瘦肉精。由於國人罹癌年紀逐年下降，洗腎比率居高不下，要解決食安問題，政府應該要多管齊下不能稍有偏廢，並且嘗試創新，爰此特向行政院提出質詢。,0901,
09,01,13,二十、本院許委員淑華，鑑於五月六日台北氣溫飆到三十六點一度，多處氣象測站爆出今年最高溫，台電供電亮出警戒橘燈。隨著時節逐漸進入典型夏季型態，高溫將更加頻繁出現。近年來，政府部門以及台電屢次喊出限電危機，這已儼然威脅台灣工業、民生正常運作，面對限電危機政府不該輕忽，而是應以有備無患的態度，儘早擬妥因應方案，爰此特向行政院提出質詢。,0901,
09,01,13,二十一、本院許委員淑華，鑑於廉價航空威航飛日本班機6日發生國籍航空史首次行動電源於機上自燃事件，機艙內冒出火花、煙霧和爆炸聲，基於安全考量，機長決定返回桃園機場。民航局空運組表示，以前多次發生鋰電池在飛機貨艙內自燃事故，《民航法》才嚴格規定旅客相機鋰電池、行動電源不能託運，一定得隨身攜帶，但容量100瓦特小時以下的鋰電池沒限制數量。美國聯邦航空總署（FAA）統計1991年至今年，共發生171起鋰電池自燃事件，這種事件在國際上並不少見，威航的事件是國內第一起，飛安會應與民航局討論進一步因應措施，亦可比照其他國家作法，規定電芯容量上限，若行動電源外觀無電芯容量、電壓等標示，則予以沒收，以維護飛航安全，爰此特向行政院提出質詢。,0901,
09,01,13,二十二、本院許委員淑華，針對日前台大醫院電腦大當機事件，希望衛福部不要將之視為一個機構的偶發微小事件，而要以人命關天的慎重態度，將之作為資安風險控管的重要案例。要求行政院應責成所屬機關應提出事件確實原因之完整報告，並陳報解決問題之具體方案；更進一步，對於所有醫療機構分級訂定資安控管與維護制度，並且落實相關制度之執行。爰此，特向行政院提出質詢。,0901,
09,01,13,二十三、本院許委員淑華，鑒於我國將邁入超高齡社會，長照政策引起重視，建請行政院及其所屬機關應將「活化老人生活」列入政策思考，才是長照政策規劃的切入點，以利活化老人餘命的長照政策。爰此，特向行政院提出質詢。,0901,
09,01,13,二十四、本院許委員淑華，針對以經濟成長率來衡量，台灣經濟已連續三季出現負成長，實質進入衰退階段。面對現今經濟衰退的出口減退、投資不振兩大主因，凸顯了過去的產業發展模式難以為繼，行政院更要務實地傾聽、採納在國內扎根的工商業者建言，才足以走出產業投資新出路。爰此，特向行政院提出質詢。,0901,
09,01,13,二十五、本院盧委員秀燕，有鑑於大坑風景特定區計畫訂定之落日條款屆滿，其規定原申請中之開發案可在二年內依原規定取得開發許可，惟中央對開發規定增加數道審查程序，使多數民眾無法在期限內取得開發許可，使得開發停擺。爰此，特向行政院提出緊急質詢。,0901,
09,01,13,二十六、本院黃委員昭順，針對司法院大法官釋字第727號解釋指出；國軍老舊眷村改建條例未充分考慮不同意改建所涉各種情事，對於不同意改建之原眷戶註銷承購住宅及輔助購宅款權益，並註銷搬遷補助費及拆遷補償費等，及按期搬遷之違占建戶亦尚得領取拆遷補償費，咸認法益權衡有未臻妥適，要求檢討改進。惟經國防部長達近乙年的檢討後，雖已較原始對不同意改建原眷戶之處置已有善意回應，然檢視其內容與上端大法官釋文精神「較違占建戶還不如」及「法益均衡」顯然還有落差！國軍老舊眷村改建本係政府德旨，迄今澤披眷戶幾達9成以上，維護國軍袍澤眷屬功不可沒，惟其間極其少部因故未能完全配合遭致興訟，實屬不幸！纏訟眷戶身心俱乏，其境悲慘實違國軍老舊眷村改建原旨，為補強罅隙減少怨懟，避免因眷戶持續占用眷（房）地，及爭訟費時勞民傷財，影響眷村改建整體工作完成；建請國防部在眷改工作的最後一哩路，多念及渠等功在國家辛勞，考量得有在違占建戶與同意改建之原眷戶之法理均衡權益保障，以明確彰顯政府照顧國軍（榮民）袍澤及軍（榮）眷之德旨，特向行政院提出質詢。,0901,
09,01,13,二十七、本院黃委員昭順，針對日前一造成1死26人輕重傷的不幸觀光意外事故，再次暴露出交通輸具旅遊安全問題。籲請政府對旅遊安全的把關應更嚴格，以確保我在國際觀光市場的聲譽。據觀光局的數據，國際來台旅客數量在過去10年之間，成長了3倍。「世界觀光旅遊委員會」也預測，到2025年我國觀光生產總額，將達到1兆2千億。這些國際觀光人潮帶進的金流，將有效地促進我國的經濟發展，也會創造國內更多就業的機會。而為何我國近年能夠吸引各國觀光客蜂擁來臺？依據美國網站「Lifestyle 9」引「聯邦調查局」的數據，列出全球10大最安全的國家，我國名列全球第2。萬事達卡最近發布的「2016年新月評等─全球穆斯林旅遊指數（GMTI）」，我國也高居「伊斯蘭合作組織」外，其他國家的旅遊目的地第7名，旅遊目的地安全性更高居第1名。由這些數據顯示，國際觀光客之所以喜愛臺灣，安全是一重要原因。但在欣喜之餘，近年頻頻發生的遊覽車事故，導致觀光客重大死傷，已凸顯交通旅遊安全若再不積極改善，必將嚴重影響我觀光產業前景。雖然這方面政府做了很多，但仍須業界攜手共同推動各項品質提升方案及控管機制等，畢竟只有好上加好，我們的觀光產業方能強上加強，特向行政院提出質詢。,0901,
09,01,13,二十八、本院黃委員昭順，針對從沖之鳥礁海域爭議及我政府護漁作為，新政府之「逢日必軟」反應，特提醒有關正視國際現實，勿將國家穩定推向選邊站的危虞景況！從新政府的過往主張及近來相關議題之發言、因應表現，很明顯在外交策略上是擬採取過去扁政府時期的老路，聯美（日）以制大陸。平心而論；爭取美日支持，這絕對是政府必須要走的外交政策，但是若故意迴避大陸因素的爭取美日支持，則恐怕是政府必須謹慎拿捏的嚴肅課題，弱肉強食物競天擇，是國際外交的現實。大陸現在已是幾乎可以和美國平起平坐的強權，在區域和全球的範圍內，其影響力正不斷提升，美日是否會義無反顧地為了維護支持我們，而與大陸發生衝突？相信這個答案是很清楚明白，因為這絕對不符美日的國家利益。換句話說；如因未能妥處兩岸關係，而變成個麻煩製造者，甚至逾越我國與美日關係的臨界點，而希望美日能夠繼續支持我國，恐怕會是緣木求魚。在國際政治現實主義制約下，本席以為聯美日制大陸實太過度的浪漫想像，政府若真為國家長遠發展，人民福祉著想，對美日而言，一個和平穩定的兩岸關係，才是最符合他們的國家利益，特向行政院提出質詢。,0901,
09,01,13,二十九、本院徐委員榛蔚，針對花東地區大眾運輸系統遠較西部地區不便，雖然目前交通部業已規劃研議推行DRTS需求反應式運輸服務，但花東地區在地及觀光交通需求刻不容緩，爰要求行政院及交通部等相關單位應儘速規劃增加台灣好行副線，並加強推廣公共自行車服務，結合單車與鐵道，於光復、瑞穗、玉里及萬榮等地建置得甲地租借、乙地返還之公共單車網，於花蓮縣中南部落實綠色深度旅遊，特向行政院提出質詢。,0901,
09,01,14,一、本院徐委員國勇，就雲豹甲車撞樹，結果槍管歪掉一事，特向行政院提出質詢。,0901,
09,01,14,二、本院吳委員秉叡，針對近期交通部於媒體表示預計修法將電動自行車定義為「輕型機車」，必須通過筆試和路考取得駕照，疑有朝令夕改之嫌，不僅影響相關從業人員生計，更會對政府節能減碳政策產生不良影響，為此特向行政院提出質詢。,0901,
09,01,14,三、本院李委員彥秀，建請行政院檢討台北市南港車站於5/12已升級為一等車站，但台鐵不僅只有少數對號列車停靠，甚以作為一等車站卻無自強號列車、普悠瑪號列車停靠，實有不平之處。空有嶄新的硬體，卻沒有便利之班次及車號，完全無法解決市民長期面臨之問題，更無法體民所苦。因此，為政策有效落實與執行，以及市民之需求，調整便利之班次及車號仍勢必之行。另不僅除硬體之四鐵共構外，再加上台鐵南港車站之升級，才是真正帶動南港產業轉型，特向行政院提出質詢。,0901,
09,01,14,四、本院李委員彥秀，建請行政院檢討針對2012年台灣港務公司成立至今，嚴重違背當初與民承諾之三不原則。包括過去已成立之港勤公司、國際物流兩家子公司，以及在今年欲成立之「高雄洲際貨櫃碼頭股份有限公司」、「觀光發展公司」、「土地開發公司」等子公司案，不僅違背跨出國際藩籬與國際物流範疇之精神，讓台灣漸失去國際運籌之發展優勢，甚至已嚴重影響既有民營港埠業者作業生態及臨海漁民捕魚生計，特向行政院提出質詢。,0901,
09,01,14,五、本院徐委員榛蔚，針對近日海軍自殺或因病退役事件頻傳，先是連續兩週發生兩起自殺事件，後又有同一連隊正、副連長同時進入國軍818醫院接受治療，軍隊心理輔導及衛生教育等措施執行狀況顯須再行檢討改善，爰建請行政院會同國防部及衛生福利部應儘速就軍隊官兵身心健康照護之預防與治療進行會商並提出具體實施方案，另國防部亦應就軍事行政管理妥適性進行檢討，避免不合時宜與實際需求情事發生，徒增憾事，特向行政院提出質詢。,0901,
09,01,14,六、本院徐委員榛蔚，針對網路購物蓬勃之際，卻也成為詐欺案件溫床，據聯合信用卡處理中心統計，台灣發卡機構通報詐欺金額近年持續增加，從102年3.28億元、103年5.35億元，去（104）年更增加至8.2億元，成長速度驚人，其中屬於網拍、網購等未經持卡人授權之非面對面交易，即達約7.06億元，佔整體詐欺金額86.7%，其中網路盜刷金額達2.44億元，為所有信用卡詐欺型態之首，顯示在消費者追求方便、快速、消費流程簡化同時，交易風險亦悄然增加，爰要求行政院應會同財政部及法務部等相關部會，加速推動發卡機構信用卡晶片化作業，並要求各銀行業者積極防範詐欺類型，強化線上交易安全機制，使發卡機構、發卡銀行與各網路交易平台持續完善網路資訊安全，以建構電子商務市場安全交易環境，特向行政院提出質詢。,0901,
09,01,14,七、本院許委員淑華，針對高雄與台北市長相繼推出汽車共享計畫，期與國際團隊能在台灣提出汽車共享服務，同時也期望在系統整合、智慧交通、車載資通訊設備、自動駕駛、雲端與大數據分析以及電動車輛等技術與產業發展方面，能一起進軍汽車共享剛要崛起的亞洲新興市場。建請行政院責成所屬結合民間力量，加快推動公共運輸、慢行交通、共享汽車的多元整合創新服務，也讓相關產業隨著示範運行能夠技術輸出創造更大國家社會利益。爰此，特向行政院提出質詢。,0901,
09,01,14,八、本院許委員淑華，鑒於近年來全台各縣市，出現以誇張藥效及療效的詐騙集團，假借健康講座及饋贈油、鹽、洗衣粉等贈品為誘因，聚集老人進行詐騙。為了遏阻這股歪風再起，危害東台灣民眾的權益，要求行政院責成所屬相關單位有必要再次攜手合作，齊力打擊不法犯罪，瓦解這類專門又騙老人家，販賣誇張療效的犯罪集團。爰此，特向行政院提出質詢。,0901,
09,01,14,九、本院許委員淑華，針對我國3月出口成長率衰退11.4%，這是從去年2月以來連續第14個月負成長，也追平了2009年在金融海嘯期間，連續14個月出口負成長的歷史紀錄。面對結構性的不利因素，行政院應責成所屬部門加速進行國際經濟整合，包括兩岸的服貿與貨貿協議，及與其他國家洽簽雙邊FTAs，並且加入TPP和RECP等國際經貿組織。爰此，特向行政院提出質詢。,0901,
09,01,14,十、本院許委員淑華，鑑於去年爆發登革熱疫情，一直延燒到今年2月初才結束，但隨後又傳出境外移入及本土確診病例，足足較往年早了兩個月。去年台南市爆發最嚴重疫情，今年又提前傳出病例，顯見疫情極其險峻。中央政府雖已進入等待政黨輪替的「空窗期」，但仍然必須大聲提醒並支援地方政府展開有效防疫行動，不能任令民眾過著高枕無憂的日子，爰此特向行政院提出質詢。,0901,
09,01,14,十一、本院許委員淑華，鑑於台灣的經濟、產業、就業市場與薪資水準，幾乎確定已走入螺旋下滑、糾結難解的惡性循環中。因為經濟表現不如人意、產業結構調整緩慢、新增投資減少，造成平均薪資水準偏低；因為薪資水準低、投資少、增加的就業機會更少，結果就是人才流失，台灣已成為人才淨流出國；在人才流失情況下，產業升級、企業拓展更難見效，反過來又對員工薪資與投資擴張更保守以對，因而又對經濟及產業產生負面影響。為帶動更多的投資與外資來台，為國內帶來更多就業機會，政府應該對人員進出更開放、創造更佳的投資與創業環境，以期吸引到境外優秀人才，創造企業與產業上升的動力，為台灣聚攏人才，爰此特向行政院提出質詢。,0901,
09,01,14,十二、本院許委員淑華，鑑於日前有私立科技大學爆發偽造國外大學博、碩士證書，以博士每張七十萬元、碩士四十萬元賣給校內外人士的舞弊案件，此杏壇醜聞主謀者因是學校校長而震驚全國。因為校長領導學校教化學子，本應作為師生表率，向來在社會上有其崇高的地位，如今淪為舞弊造假之首謀，可見問題嚴重性，代表台灣教育界已從根部徹底的腐敗，絕不能以個案視之，教育部應檢討我國的教育問題，爰此特向行政院提出質詢。,0901,
09,01,14,十三、本院許委員淑華，鑑於流浪狗大多因遭惡意棄養而流落街頭，有的渾身髒汙或帶有皮膚病，有的可能因爭奪地盤與食物而打鬥或咬傷民眾，令人聞狗色變。流浪狗儼成台灣的特殊街景，而且抓不勝抓，近日新北市新店一名獨居男子，身體與經濟狀況都不好，卻收養了十五隻流浪狗，該男子被鄰居發現陳屍屋內多日，屍體遭饑餓的愛犬啃食，現場慘不忍睹。為防止類似悲劇重演，有必要加強流浪狗的管理政策，從流浪狗絕育與減量著手，爰此特向行政院提出質詢。,0901,
09,01,14,十四、本院黃委員昭順，針對是否新政府宣示「確保食品安全、降低產業衝擊、做好國際接軌及建立全方位溝通機制」等4個原則，但對是否開放含瘦肉精的美國豬肉問題，卻避而不答，特再提醒政府，就因應開放含有瘦肉精的美國豬肉進口所需要的調整政策而言，這種「偏安」的說法，極可能蹉跎國內準備應對和調整的時間。維護民眾健康權益是我們堅持「零檢出」的主要理由，但當面對未來美方必然的開放壓力時，上端4個原則不能只是口號，而應該是劍及履及的行動，特別是當我們想要在後續談判中據理力爭，強調台灣民眾對豬肉特殊飲食習慣以及瘦肉精對人體健康的危害，就應該立刻啟動基於台灣飲食習慣與萊克多巴胺的風險評估研究，以完整的「科學數據」，證明「零檢出是降低風險的必要手段」。同時，未雨綢繆的如何完善進口安全管理機制，進而形成因應加入TPP的短、中、長期的養豬產業發展策略，這些工作都必須馬上進行，而不是等到不得不開放時，再提出所謂的補貼或調整策略，如此才是真正維護豬農的權益，特向行政院提出質詢。,0901,
09,01,14,十五、本院黃委員昭順，針對日前行政院同意APPLE PAY登台，除表達欣慰政府政策終能跟上國際腳步外，也再呼籲政府，由APPLE PAY登台引發的爭議可看出，政府主管單位對金融科技的陌生、保守與防弊心態，若再不能徹底改變，將會是台灣要在金融科技急起直追最大的阻礙。從確保國家金融穩定，金融監理機關之保守是其天性，這點倒無可厚非。但金融監理單位同時也要能掌握全球金融產業的變化趨勢，對金融科技更應有基本的專業與理解，否則，除了讓民眾無法享受新金融科技帶來的便利外，更將讓國內金融產業在全球快速發展金融科技之際，成為脫隊的落後產業。過往在開放與推動第三方支付方面，金管會就既停留在傳統金融機構的保守觀念，又在有意無意之間護衛傳統金融機構的利益，導致10多年來，台灣的第三方支付原地踏步、毫無進展。從當時金管會反對的理由；確保消費者權益、防制洗錢，與今日央行反對APPLE PAY的理由相較，其保守、防弊心態如出一轍。任何產業因利生弊自所難免，但若任何新政策、新技術、新商業模式都要以防弊為出發點甚或唯一，相信大概所有產業、社會都難以進步。就國家整體經濟發展言；不僅只是新金融科技與新的商業模式，對任何有利國家競爭力的提升，各主管單位都不應再以保守、防弊的心態排斥，千萬別讓政府成為國家進步最大的石頭，特向行政院提出質詢。,0901,
09,01,14,十六、本院黃委員昭順，針對陸客來台人數的遞減，雖然政府有關聲稱，從數據顯示確有減少，但也並不如外界所言那麼嚴重！春江花暖，水鴨先知；各界解讀的方式雖不同，但從陸客來台人數、消費金額就可清楚得知。尤其，各觀光景點賣店門可羅雀，部分旅遊業者坦言，自3月起已陸續開始讓員工放無薪假，有關若仍要堅稱；陸客與台灣觀光旅遊業興衰無關，恐實自我感覺良好的麻木不仁。就此情勢看來，新政府將兩岸政策的姿態放軟，似乎是減輕觀光旅遊業受創程度的最佳方式。不過，即便能暫時安度政權更迭所帶來的危機，在來台旅客重遊比率從2006年的55%走低至2010～2014年的三成上下，與近三年人數占比最高的大陸旅客重遊率僅約一成來看，台灣觀光旅遊產業的未來發展仍難樂觀。惟不可諱言，陸客來台確實為台灣觀光旅遊業帶來莫大的成長動能。但隨著開放陸客來台時間日長，好奇與特殊情懷的磁吸力已逐漸流失，在山水風光不比大陸，且文化風俗相近的情況下，實在難以激起陸客重遊台灣的意願。因此也凸顯出台灣觀光旅遊業的轉型升級已是箭在弦上，不得不為。若努力有成，台灣將不只是陸客海外自由行的絕佳選擇，亦能讓其他國際旅客愛上來台旅遊及提高重遊率。屆時，台灣觀光旅遊業才真能揮別陸資一條龍的夢魘，真正朝觀光大國的方向邁進，特向行政院提出質詢。,0901,
09,01,15,一、本院李委員彥秀，建請行政院檢討台灣兒童接種「公費疫苗之接種（含補助公費疫苗注射之設備費、診察費等）納入健保給付之可行性規劃」一案。鑒於預防接種是全球公認對傳染病防治最具成本效益之方法，但防疫與治療之標的甚為不同，為更有效提升預防接種服務品質，針對台灣兒童接種公費疫苗之「預防接種處置費」（含補助公費疫苗注射之設備費、診察費等）不應納為健保給付之列，應另以編列公務（專款）預算之必要。茲事體大，至關重要，特向行政院提出質詢。,0901,
09,01,15,二、本院徐委員國勇，髻頭鯊捕撈情形與保育措施，特向行政院提出質詢。,0901,
09,01,15,三、本院許委員淑華，鑒於國人用藥量在世界排名數一數二，除造成醫療資源嚴重浪費，也衍生用藥安全問題。推廣雲端藥歷及重複用藥核刪，是對的政策，也已展現初步的推動成果，應該受到肯定。但任何政策上路，難免會有雜音，因此如何調整步伐，要求行政院應責成所屬透過宣導與溝通化解阻力，甚至使可能的阻力成為助力，進而讓對的事及對的政策做對。爰此，特向行政院提出質詢。,0901,
09,01,15,四、本院許委員淑華，針對嘉義縣一家私立教養院院內身障生發生衝突，引發教養院院長毆打院生一案，雖然該案只是冰山一角，類似的弱勢者還有很多，身障生或弱勢族群是社會上最需要照顧的一群，他們一樣享有生活、學習、工作的自由和權益，不足之處，要求行政院應責成所屬承擔最大的輔助之責，而對於自發性的民間機構，政府也要結合社工、志工，構成綿密的網絡，善盡督導、考核、輔導等責任，讓弱勢者得到最佳的照顧。爰此，特向行政院提出質詢。,0901,
09,01,15,五、本院許委員淑華，針對蔡總統走馬上任，新政府的產業政策也隨即上路推動，政府在推動產業發展及擘畫經濟藍圖的過程中，到底應扮演何種角色。企業追求產業與國際競爭力，向來是一步一腳印，只務實不務虛，可是近年來政治態勢的演變，卻愈來愈偏向務虛不務實，要求行政院正視問題核心，並推出解決之道，才是產業發展之福。同時引進民間活力刺激產業發展。爰此，特向行政院提出質詢。,0901,
09,01,15,六、本院許委員淑華，針對蔡英文總統在就職演說中強調「把一個更好的國家交到下一代手上，就是新政府重大的責任」，同時提出經濟結構的轉型、強化社會安全網、社會的公平與正義、區域和平穩定發展及兩岸關係，以及外交與全球性議題等五大方向，要求行政院必須審慎評估兩岸在各個創新產業領域的佈局和未來的技術差距，進而規劃藉由國際合作促進產業發展的策略，其中，拓展大陸市場或兩岸產業技術的互補合作在促進「五大創新產業」發展中的定位，也應有所評估，不能忽視，才能使台灣產業有效因應新一波紅色供應鏈崛起的衝擊。爰此，特向行政院提出質詢。,0901,
09,01,15,七、本院許委員淑華，鑒於我國司法喪失人民信任，這問題存在已久。至於蔡總統所言，司法無法有效打擊犯罪，失去作為正義最後一道防線的機能。這恐怕是有史以來，首度從總統口中，對司法說出如此沉重的指責。改革司法端正官箴，從新政府今天正式上班第一天便能展開，因此要求行政及其所屬機關對於這些涉嫌不法的不適任司法人員，應該立即站在職務監督的立場，展開必要的調度與工作指派，並積極展開內部調查。爰此，特向行政院提出質詢。,0901,
09,01,15,八、本院許委員淑華，鑒於總統蔡英文在就職演說中就聚焦經濟議題，包括經濟轉型、年金改革、國家財政、世代正義、分配公平，要幫助年輕人突破困境，給全民更好的國家，建請行政院應儘速研擬相關經濟措施。爰此，特向行政院提出質詢。,0901,
09,01,15,九、本院許委員淑華，鑒於打造新經濟模式不能迴避關鍵的兩岸問題。兩岸關係能否持續和平穩定發展，繫於總統的決心和政治智慧。在政治問題之外，未來兩岸經貿發展要何去何從，要求行政院應儘速凝聚社會共識，並作出符合各方期待的最佳決策。爰此，特向行政院提出質詢。,0901,
09,01,15,十、本院許委員淑華，針對經濟成長缺乏動能，出口與外銷訂單已經連續1年以上的負成長，是金融海嘯以來最惡劣的情況，證明「舊的代工模式已經面臨瓶頸，整個國家極需要新的經濟發展模式,0901,
09,01,15,十一、本院許委員淑華，鑑於台灣近年薪資成長停滯，與國內投資不振有極大的關係。民間投資已經連續十五年處於停滯狀態，固定資本形成的年增率從上世紀九○年代的平均八．二一%，一路下滑降至本世紀前十年的一．二%，近五年更降至○．九六%。建請推動產業升級不能僅局限於五大創新計畫，而應落實在已具實力的各項產業上，才能收促進投資效益之功。爰此，特向行政院提出質詢。,0901,
09,01,15,十二、本院邱委員志偉，鑒於國防部近年來不斷宣導禁止酒駕，陸軍司令部亦要求各級單位若有官兵酒駕，應將全體人員召回，舉辦「軍紀檢討會」，但仍無法遏阻酒駕情事不斷發生。為何酒駕案件仍層出不窮？請國防部儘速提出相關策進方案，並提供近3年來酒駕相關軍紀案件資料，爰此特向行政院提出質詢。,0901,
09,01,15,十三、本院許委員淑華，鑒於新任交通部長一上任，針對即將到來的端午連續假日，取消行之多年的國道夜間行駛免收費措施。以降低行車風險，做為取消夜間免收費藉口，也完全缺乏說服力。如果夜間行駛高速公路確具高風險，交通部該做的是夜間封閉高速公路，就像颱風天封閉危險路段一樣，以此確保人命安全，而非藉收費來達到以價制量的目的。爰此，特向行政院提出質詢。,0901,
09,01,15,十四、本院許委員淑華，鑑於近五年來，台灣在世界上各項經濟評比都名列前茅，但外人直接來台投資（FDI）金額平均約50億美元，2015年甚至還負成長16.87%，相較於其他發展中國家，屬於吊車尾的成績。同時國內金融帳也已連續23季淨流出，顯示外資不願來台長期投資，連國內資金也都想往外跑，即使工商界願意根留台灣，也難以持續擴大投資。新政府上任後宣示將推動「新南向政策」，行政部門應具體規劃相關政策，逐步落實，如此工商界也才能合力配合，再創台灣經濟發展榮景，爰此向行政院提出質詢。,0901,
09,01,15,十五、本院黃委員昭順，針對日前台灣師範大學教育政策小組提出警告：台灣大約20萬名學生等待失敗，除深感驚訝外亦呼籲政府，在教育路上的孩子每個都是寶，一個也不能放棄。根據2012年「國際學生能力評量計畫」（PISA）的調查（這項調查係以基礎數學能力為測驗工具），結果，全台灣將近200萬名國中小學生中，有12%沒能過關。另據統計，國中會考五科都「待加強」的學生，約占總數的7%。由這些數據顯示，台灣青少年學子之間，存在著巨大的學習落差。台灣推動教育改革已近30年，竟然還亮起此一重大警訊，政府應積極以應。更令人憂心的是，這20萬等待失敗的孩子裡，大都來自中下社經背景家庭。爰此；如何將教育及社會資源有效移轉到這些經濟弱勢家庭，讓孩子可以毫無後顧之憂的跟上學習進度，這是中央政府、地方政府、社會各界都應立即著手解決的問題。國家競爭力需要高品質的人力資源，要培養高品質的人力資源，教育是其中重要的一環。本席要求；政府不但應即先補救等待失敗的學生，還必須「一個都不能少」的作育英才，特向行政院提出質詢。,0901,
09,01,15,十六、本院黃委員昭順，針對政府將放寬外籍人士移民限制，並由求學階段開始吸引優秀人才來台就學，為國家廣納人才，深表認同！不可諱言；台灣的經濟、產業、就業市場與薪資水準，幾乎確定已走入螺旋下滑、糾結難解的惡性循環中。因為經濟表現不如人意、產業結構調整緩慢、新增投資減少，造成平均薪資水準偏低；因為薪資水準低、投資少、就業機會更少，結果就是人才流失；根據調查資料顯示，台灣高階主管薪資在亞洲國家中排名第10名，不僅遜於大陸的第3，更落後於印尼、泰國、馬來西亞等國。長期的低薪資，不僅導致人才外流，更無法吸引外籍白領；在知識經濟、創意經濟時代，經濟進步、發展的引擎是人才而非資本！要如何留下人才？真正的治本之道，應該是對人員進出更開放、創造更佳的投資與創業環境。美國經濟的進步、產業的升級、創新企業的不斷生成，靠的就是能海納百川、吸引全球最優秀人才的開放體制。政府要放寬移民條件、吸引更多優秀者來台就學是正確的作法，可有利避免台灣人才空洞化。但刻意鎖定東南亞與南亞而排斥大陸則大可不必，特向行政院提出質詢。,0901,
09,01,15,十七、本院黃委員昭順，針對政府是否應花4000億推行8年20萬社會住宅，社會輿論各有見的。社會住宅的功能是保障人民的居住權，不是要跟市場搶生意，它不會成為一個炒房工具，更不是貧民住宅，而是租金合理、環境優質的友善住宅，讓無論是年輕人、中產階級、單親家庭等各個族群，很容易找到一個安心居住的家。台灣之所以興起興建社會住宅的念頭，主因在於經濟弱勢族群買不起房，根據內政部公布的資料，去（104）年第四季全台灣的房價所得比為8.51倍，也就是一般上班族要不吃不喝近八年半才買得起房。以行政區來看，台北市為15.75倍、新北市12.66倍，這種房價的確高得離譜。南部的房價所得比雖然較低，例如，台南市為6.74倍、高雄市為7.87倍，但根據學理和實務界的認定，房價所得比超過三倍即屬房地產泡沫警訊之一。換言之，全台灣都恐已陷入房市泡沫的危機當中。儘管如此，台灣的空屋率卻又相當的高，據內政部估計去（104）年9月底全台灣有近85萬戶空屋。空屋如此之多，價格卻沒有相應降低，這豈是正常市場機制之下所會產生的怪象？政府是否應先思考如何利用現有空屋建置社會住宅，而非又蓋一堆緩不濟急的社會住宅！安心居住是每一位市井小民的願望，更是經濟弱勢族群的企求。社會住宅固然是解決居住問題的一個手段，但政府仍應妥慎推動，避免未受其利卻先蒙其害，特向行政院提出質詢。,0901,
09,01,15,十八、本院徐委員榛蔚，針對中央研究院研究員2年前曾於綠島海域進行海域調查發現，保育魚類龍王鯛當時僅剩約7隻，龍王鯛不僅具有海洋生態平衡作用，更具觀光商機，為前往綠島潛水者所喜好之明星魚類，然日前竟發生不肖當地民眾違法宰殺事件，亦另傳有澎湖保育類硨磲貝疑似遭盜採行為，破壞澎湖海域；不斷發生之人為破壞自然環境事件，顯示國人對於海洋環境保育觀念不足，爰要求行政院應儘速召集相關部會研議海洋保育相關管理措施及取締方案，以保護稀有野生動物，並使生態環境得永續發展，特向行政院提出質詢。,0901,
09,01,15,十九、本院徐委員榛蔚，針對台鐵車站電扶梯近日因故障引起意外事故頻傳，今（105）年5月份即於高雄及花蓮站接連發生2起意外，造成14名民眾受傷，而據相關調查數據更可見，全台28個車站，182座電扶梯，104年1月至8月計有418次故障，平均每月每站故障次數高達約2次；鐵路運輸係我國重要交通工具，車站進出總人次每年均達2億以上人次，近2年更超過2億3千萬人次，整體設施安全更顯重要，爰要求交通部應盡全國交通行政及交通事務主管機關之責，儘速就全台各鐵路場站所設置之電梯、電扶梯進行全面體檢，並就旅客量與使用頻率進行評估管理，以維使用者安全，特向行政院提出質詢。,0901,
09,01,16,一、本院盧委員秀燕，有鑑於Cosplay角色扮演已成為時下年輕人流行的表演藝術，其性質逐漸發展成為新世代的藝術表演及產業，然我國政府目前並無負責的主管機關，文化部表示業務僅此於漫畫出版，衍生出的表演行為不在管轄內。爰此，為保障Cosplay角色扮演者應有的權益，文化部應製訂管理事項與協助辦法，本席要求行政院儘速研擬相關措施，特向行政院提出質詢。,0901,
09,01,16,二、本院徐委員榛蔚，針對新政府自520上任來，各部會猶如飆車似地競相倉促宣布攸關重大民生，卻缺乏溝通配套措施的爭議決策，不但讓國人對政府喪失信賴感，同時也暴露出部會首長急欲建功而忽略國家利益、漠視人民權利以及缺乏內部縱向聯繫已招致民怨等問題，特向行政院提出質詢。,0901,
