term|sessionPeriod|sessionTimes|item|selectTerm|Unnamed: 5|name|clean item|segmented_words|likelihood|party
9|2|6|十、本院盧委員秀燕，有鑑於民眾表示台中市北屯區中平路509巷及576巷之自來水管自民國99年以來破裂11次，平均一年破裂1次，惟台灣自來水公司至今仍未汰換此段老舊水管，使得民眾對於生命財產安全有所疑慮，亦造成大量珍貴水資源浪費。本席要求立即優先改善汰換年久失修之管線，以保障人民生命財產之安全，爰此特向行政院提出緊急質詢。|902||盧秀燕|有鑑於民眾表示台中市北屯區中平路509巷及576巷之自來水管自民國99年以來破裂11次，平均一年破裂1次，惟台灣自來水公司至今仍未汰換此段老舊水管，使得民眾對於生命財產安全有所疑慮，亦造成大量珍貴水資源浪費。本席要求立即優先改善汰換年久失修之管線，以保障人民生命財產之安全，爰此特向行政院提出緊急質詢。|['有鑑於', '民眾', '表示', '台中市', '北屯', '區', '中平', '路', '509', '巷及', '576', '巷', '之', '自來水管', '自', '民國', '99', '年', '以來', '破裂', '11', '次', '，', '平均', '一年', '破裂', '1', '次', '，', '惟台灣', '自來水', '公司', '至今', '仍', '未汰換', '此段', '老舊', '水管', '，', '使得', '民眾', '對於', '生命財產', '安全', '有所', '疑慮', '，', '亦', '造成', '大量', '珍貴', '水資源', '浪費', '。', '本席', '要求', '立即', '優先', '改善', '汰換', '年久失修', '之', '管線', '，', '以', '保障', '人民', '生命財產', '之', '安全', '，', '爰', '此', '特向', '行政院', '提出', '緊急', '質詢', '。']|-6.928833961486816|中國國民黨
9|2|6|十一、本院盧委員秀燕，有鑑於台中市將於2019年舉辦第一屆東亞青年運動會，為使比賽場館符合國際標準及成立國家級中部訓練基地，建請教育部研議補助經費，使比賽場館及中部訓練中心得以順利建設，爰此特向行政院提出緊急質詢。|902||盧秀燕|有鑑於台中市將於2019年舉辦第一屆東亞青年運動會，為使比賽場館符合國際標準及成立國家級中部訓練基地，建請教育部研議補助經費，使比賽場館及中部訓練中心得以順利建設，爰此特向行政院提出緊急質詢。|['有鑑於', '台中市', '將於', '2019', '年', '舉辦', '第一屆', '東亞', '青年', '運動會', '，', '為', '使', '比賽', '場館', '符合', '國際標準', '及', '成立', '國家級', '中部', '訓練', '基地', '，', '建請', '教育部', '研議', '補助', '經費', '，', '使', '比賽', '場館', '及', '中部', '訓練', '中心', '得以', '順利', '建設', '，', '爰', '此', '特向', '行政院', '提出', '緊急', '質詢', '。']|-6.517837047576904|中國國民黨
9|2|6|十二、本院盧委員秀燕，有鑑於台中市北屯區三和里、三光里、北興里、北京里之里民反映該區域停車位不足問題嚴重，里民及市府單位討論後協議將停車場改至北興里集會所前的長安新村及台灣體育大學之用地，惟此兩用地屬國有財產署之財產，為使當地居民提升生活品質，健全社區環境發展，本席建議國有財產署將此兩用地撥用給台中市政府闢建停車場，爰此特向行政院提出緊急質詢。|902||盧秀燕|有鑑於台中市北屯區三和里、三光里、北興里、北京里之里民反映該區域停車位不足問題嚴重，里民及市府單位討論後協議將停車場改至北興里集會所前的長安新村及台灣體育大學之用地，惟此兩用地屬國有財產署之財產，為使當地居民提升生活品質，健全社區環境發展，本席建議國有財產署將此兩用地撥用給台中市政府闢建停車場，爰此特向行政院提出緊急質詢。|['有鑑於', '台中市', '北屯', '區三和里', '、', '三光', '里', '、', '北興里', '、', '北京', '里', '之里民', '反映', '該', '區域', '停車位', '不足', '問題', '嚴重', '，', '里民及', '市府', '單位', '討論', '後', '協議', '將', '停車場', '改至', '北興里', '集會', '所前', '的', '長安', '新村', '及', '台灣', '體育', '大學', '之用', '地', '，', '惟此', '兩用', '地屬', '國有財產', '署', '之', '財產', '，', '為', '使', '當地', '居民', '提升', '生活品質', '，', '健全', '社區', '環境', '發展', '，', '本席', '建議', '國有財產', '署將', '此', '兩用', '地', '撥用', '給', '台中市', '政府', '闢建', '停車場', '，', '爰', '此', '特向', '行政院', '提出', '緊急', '質詢', '。']|-9.386272430419922|中國國民黨
9|2|7|一、本院王委員惠美，鑒於台灣為一移民社會，早年移民先祖為尋求心靈寄託，發展各種宗教信仰，延續至今。台灣的宗教信仰蓬勃發展，寺廟林立，然因台灣早期社會形態以及法令不完備，導致諸多寺廟之設立未能符合現行法令之規範。基於各類寺廟長久以來扮演安定民心、推動公義之正面力量，若僅單純依法而忽略歷史、人文因素，恐使民心向背，徒增動盪。為健全寺廟管理及永續發展，爰建請主管機關研擬宗教寺廟合法化輔導之相關配套措施，特向行政院提出質詢。|902||王惠美|鑒於台灣為一移民社會，早年移民先祖為尋求心靈寄託，發展各種宗教信仰，延續至今。台灣的宗教信仰蓬勃發展，寺廟林立，然因台灣早期社會形態以及法令不完備，導致諸多寺廟之設立未能符合現行法令之規範。基於各類寺廟長久以來扮演安定民心、推動公義之正面力量，若僅單純依法而忽略歷史、人文因素，恐使民心向背，徒增動盪。為健全寺廟管理及永續發展，爰建請主管機關研擬宗教寺廟合法化輔導之相關配套措施，特向行政院提出質詢。|['鑒於', '台灣', '為', '一', '移民', '社會', '，', '早年', '移民', '先祖', '為', '尋求', '心靈', '寄託', '，', '發展', '各種', '宗教信仰', '，', '延續', '至今', '。', '台灣', '的', '宗教信仰', '蓬勃發展', '，', '寺廟', '林立', '，', '然因', '台灣', '早期', '社會形態', '以及', '法令', '不', '完備', '，', '導致', '諸多', '寺廟', '之', '設立', '未能', '符合', '現行法令', '之', '規範', '。', '基於', '各類', '寺廟', '長久以來', '扮演', '安定', '民心', '、', '推動', '公義', '之', '正面', '力量', '，', '若僅', '單純', '依法', '而', '忽略', '歷史', '、', '人文', '因素', '，', '恐使', '民心向背', '，', '徒增', '動盪', '。', '為', '健全', '寺廟', '管理', '及', '永續', '發展', '，', '爰', '建請', '主管機關', '研擬', '宗教', '寺廟', '合法化', '輔導', '之', '相關', '配套措施', '，', '特', '向', '行政院', '提出', '質詢', '。']|-7.679274559020996|中國國民黨
9|2|7|二、本院王委員惠美，鑒於民眾選購中古車因資訊不透明而買到凶車，導致權益受損。經查，現行事故汽車相關登記僅需記載有無重大撞擊、損傷，不需註明為凶車；再者凶車大多是完好如初的車體，如無特別註記，消費者根本無從辨別。為保障民眾購買中古車的權利，避免購車後產生買賣上的糾紛，爰請中央政府檢討資訊揭露等相關規定，以維護民眾中古車交易的權益，特向行政院提出質詢。|902||王惠美|鑒於民眾選購中古車因資訊不透明而買到凶車，導致權益受損。經查，現行事故汽車相關登記僅需記載有無重大撞擊、損傷，不需註明為凶車；再者凶車大多是完好如初的車體，如無特別註記，消費者根本無從辨別。為保障民眾購買中古車的權利，避免購車後產生買賣上的糾紛，爰請中央政府檢討資訊揭露等相關規定，以維護民眾中古車交易的權益，特向行政院提出質詢。|['鑒於', '民眾', '選購', '中古車', '因', '資訊', '不', '透明', '而', '買', '到', '凶車', '，', '導致', '權益', '受損', '。', '經查', '，', '現行', '事故', '汽車', '相關', '登記', '僅需', '記載', '有無', '重大', '撞擊', '、', '損傷', '，', '不需', '註明', '為', '凶車', '；', '再者', '凶車', '大多', '是', '完好', '如初', '的', '車體', '，', '如', '無', '特別', '註', '記', '，', '消費者', '根本', '無從', '辨別', '。', '為', '保障', '民眾', '購買', '中古車', '的', '權利', '，', '避免', '購車', '後', '產生', '買賣', '上', '的', '糾紛', '，', '爰', '請', '中央政府', '檢討', '資訊', '揭露', '等', '相關', '規定', '，', '以', '維護', '民眾', '中古車', '交易', '的', '權益', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.873913288116455|中國國民黨
9|2|7|三、本院王委員惠美，有鑑於台灣人民處在一個不安的環境當中，聯合國所揭櫫的人民有「免於恐懼的自由」，絕對是我國政府的首要任務之一。儘管林全院長在今年5月底召開過治安會報，但本席卻看不到有什麼具體的政策和作為能夠讓我們安全無虞的生活。拚經濟不能忘了治安，民調下滑不僅是經濟不振的問題，人民對於政府維護治安的作為感到失望也是關鍵。爰此，本席強烈要求執政當局不能只是召開治安會報虛應故事，應該要有強硬的態度、具體的政策來強化我們執法者的公權力，還給台灣人民一個安全的社會，特向行政院提出質詢。|902||王惠美|有鑑於台灣人民處在一個不安的環境當中，聯合國所揭櫫的人民有「免於恐懼的自由」，絕對是我國政府的首要任務之一。儘管林全院長在今年5月底召開過治安會報，但本席卻看不到有什麼具體的政策和作為能夠讓我們安全無虞的生活。拚經濟不能忘了治安，民調下滑不僅是經濟不振的問題，人民對於政府維護治安的作為感到失望也是關鍵。爰此，本席強烈要求執政當局不能只是召開治安會報虛應故事，應該要有強硬的態度、具體的政策來強化我們執法者的公權力，還給台灣人民一個安全的社會，特向行政院提出質詢。|['有鑑於', '台灣', '人民', '處在', '一個', '不安', '的', '環境', '當中', '，', '聯合國', '所', '揭', '櫫', '的', '人民', '有', '「', '免於', '恐懼', '的', '自由', '」', '，', '絕對', '是', '我國', '政府', '的', '首要任務', '之一', '。', '儘管', '林全', '院長', '在', '今年', '5', '月底', '召開', '過', '治安', '會', '報', '，', '但', '本席', '卻', '看不到', '有', '什麼', '具體', '的', '政策', '和', '作為', '能夠', '讓', '我們', '安全', '無虞', '的', '生活', '。', '拚', '經濟', '不能', '忘', '了', '治安', '，', '民調', '下滑', '不僅', '是', '經濟', '不振', '的', '問題', '，', '人民', '對於', '政府', '維護', '治安', '的', '作為', '感到', '失望', '也', '是', '關鍵', '。', '爰', '此', '，', '本席', '強烈要求', '執政', '當局', '不能', '只是', '召開', '治安', '會', '報', '虛應故事', '，', '應該', '要', '有', '強硬', '的', '態度', '、', '具體', '的', '政策', '來', '強化', '我們', '執法者', '的', '公權力', '，', '還給', '台灣', '人民', '一個', '安全', '的', '社會', '，', '特', '向', '行政院', '提出', '質詢', '。']|-6.766100883483887|中國國民黨
9|2|7|四、本院黃委員昭順，針對行政院會本（105）年10月7日拍板之長照法修正案，以調增遺贈稅及菸稅二項稅收做為財源，提醒政府政策不可孤注一擲！新政府為推動長照2.0，自確定推翻原規劃的保險制以來，就一直為加什麼稅而煩惱不已！經過幾次試探風向和民意後，最後選擇遺贈稅的調升及調漲菸稅；從這段舉棋不定的歷程，在在說明長照財源是採稅收制的最大罩門。因為如果要採取稅收制，就必須要以具成長性的長期、穩定稅目來支應。然政府設置菸稅的目的是希望「以價制量」，抑制消費量，期能減少吸菸人口，因此稅基自然狹窄，注定沒有成長性，那要如何支應急遽成長的長照需求？而遺贈稅又是機會稅，不確定性高，被徵收者必定會無所不用其極的逃、避及減稅，能否實現政府預估的60億元增加目標，其實大有疑問？再說菸稅提高後，是否會肇致透過走私或以白牌方式規避、逃漏菸稅者誘因更強，不也更反會造成稅收的漏損？總之，新政府這種連審計長都不敢苟同「走一步算一步」的作法，如何能讓民眾對長照規劃有信心？特向行政院提出質詢。|902||黃昭順|針對行政院會本（105）年10月7日拍板之長照法修正案，以調增遺贈稅及菸稅二項稅收做為財源，提醒政府政策不可孤注一擲！新政府為推動長照2.0，自確定推翻原規劃的保險制以來，就一直為加什麼稅而煩惱不已！經過幾次試探風向和民意後，最後選擇遺贈稅的調升及調漲菸稅；從這段舉棋不定的歷程，在在說明長照財源是採稅收制的最大罩門。因為如果要採取稅收制，就必須要以具成長性的長期、穩定稅目來支應。然政府設置菸稅的目的是希望「以價制量」，抑制消費量，期能減少吸菸人口，因此稅基自然狹窄，注定沒有成長性，那要如何支應急遽成長的長照需求？而遺贈稅又是機會稅，不確定性高，被徵收者必定會無所不用其極的逃、避及減稅，能否實現政府預估的60億元增加目標，其實大有疑問？再說菸稅提高後，是否會肇致透過走私或以白牌方式規避、逃漏菸稅者誘因更強，不也更反會造成稅收的漏損？總之，新政府這種連審計長都不敢苟同「走一步算一步」的作法，如何能讓民眾對長照規劃有信心？特向行政院提出質詢。|['針對', '行政院', '會本', '（', '105', '）', '年', '10', '月', '7', '日', '拍板', '之', '長照', '法', '修正案', '，', '以', '調增', '遺贈', '稅及', '菸', '稅', '二項', '稅收', '做', '為', '財源', '，', '提醒', '政府', '政策', '不可', '孤注一擲', '！', '新政府', '為', '推動', '長照', '2.0', '，', '自', '確定', '推翻', '原', '規劃', '的', '保險', '制', '以來', '，', '就', '一直', '為加', '什麼', '稅而', '煩惱', '不已', '！', '經過', '幾次', '試探', '風向', '和', '民意', '後', '，', '最後', '選擇', '遺贈', '稅的', '調升', '及', '調漲', '菸', '稅', '；', '從', '這段', '舉棋不定', '的', '歷程', '，', '在', '在', '說明', '長照', '財源', '是採', '稅收', '制', '的', '最大', '罩門', '。', '因為', '如果', '要', '採取', '稅收', '制', '，', '就', '必須', '要', '以具', '成長性', '的', '長期', '、', '穩定', '稅目', '來', '支應', '。', '然', '政府', '設置', '菸', '稅的', '目的', '是', '希望', '「', '以價', '制量', '」', '，', '抑制', '消費量', '，', '期能', '減少', '吸菸', '人口', '，', '因此', '稅基', '自然', '狹窄', '，', '注定', '沒有', '成長性', '，', '那要', '如何', '支應', '急遽', '成長', '的', '長照', '需求', '？', '而', '遺贈', '稅又是', '機會', '稅', '，', '不確定性', '高', '，', '被', '徵收', '者', '必定會', '無所不用其極', '的', '逃', '、', '避及', '減稅', '，', '能否', '實現', '政府', '預估', '的', '60', '億元', '增加', '目標', '，', '其實', '大有', '疑問', '？', '再說', '菸', '稅', '提高', '後', '，', '是否', '會肇致', '透過', '走私', '或', '以', '白牌', '方式', '規避', '、', '逃漏', '菸', '稅者', '誘因', '更強', '，', '不', '也', '更', '反會', '造成', '稅收', '的', '漏損', '？', '總之', '，', '新政府', '這種', '連', '審計長', '都', '不敢苟同', '「', '走', '一步', '算', '一步', '」', '的', '作法', '，', '如何', '能', '讓', '民眾', '對', '長照', '規劃', '有', '信心', '？', '特', '向', '行政院', '提出', '質詢', '。']|-8.654678344726562|中國國民黨
9|2|7|五、本院黃委員昭順，針對新政府意識型態日益愈深的政策推行，甚表憂心族群及世代間的怨懟非但未見彌平反愈擴散，尤其在無法取得共識後，社會的裂口會撕得更大，籲請政府正視。蔡政府在選前誇誇其談說經濟沒好轉前絕不加稅，執政後，房地產稅的房屋稅竟提議要追溯30年，為了長照，遺贈稅從10%調升到20%，凡此種種，「更加堅定企業人士避稅的意念」，也造就了台灣的富人不是歸化新加坡籍，就是在境外設置投資公司，再以外資名義把錢匯入台灣，享受外資的20%分離課稅優惠。但是本國人的最高稅率高達45%，再加計2%的二代健保附加費，顯然極不公平。其實；富人財富大逃亡，受害的是受薪階層，工作機會大減不說，也不容易再有新的工作機會，而台灣對投資經商的環境懷有敵意，並不友善！看起來台灣要走比大陸更社會主義的道路，新政府長期以來反商潛意識終於壓不住要顯露出來。但從經濟學角度言；經濟低迷時理應鼓勵投資，應向資本主義傾斜，台灣卻反過來向社會主義傾斜，實在讓人困惑？賦稅的基礎是公平不是以貧逼富，新政府須從潛意識裡改造恨商、反商的情結，才會有宏觀的治國鴻圖，特向行政院提出質詢。|902||黃昭順|針對新政府意識型態日益愈深的政策推行，甚表憂心族群及世代間的怨懟非但未見彌平反愈擴散，尤其在無法取得共識後，社會的裂口會撕得更大，籲請政府正視。蔡政府在選前誇誇其談說經濟沒好轉前絕不加稅，執政後，房地產稅的房屋稅竟提議要追溯30年，為了長照，遺贈稅從10%調升到20%，凡此種種，「更加堅定企業人士避稅的意念」，也造就了台灣的富人不是歸化新加坡籍，就是在境外設置投資公司，再以外資名義把錢匯入台灣，享受外資的20%分離課稅優惠。但是本國人的最高稅率高達45%，再加計2%的二代健保附加費，顯然極不公平。其實；富人財富大逃亡，受害的是受薪階層，工作機會大減不說，也不容易再有新的工作機會，而台灣對投資經商的環境懷有敵意，並不友善！看起來台灣要走比大陸更社會主義的道路，新政府長期以來反商潛意識終於壓不住要顯露出來。但從經濟學角度言；經濟低迷時理應鼓勵投資，應向資本主義傾斜，台灣卻反過來向社會主義傾斜，實在讓人困惑？賦稅的基礎是公平不是以貧逼富，新政府須從潛意識裡改造恨商、反商的情結，才會有宏觀的治國鴻圖，特向行政院提出質詢。|['針對', '新政府', '意識', '型態', '日益', '愈深', '的', '政策', '推行', '，', '甚表', '憂心', '族群', '及', '世代', '間', '的', '怨懟', '非但', '未見彌', '平反', '愈', '擴散', '，', '尤其', '在', '無法', '取得', '共識', '後', '，', '社會', '的', '裂口', '會', '撕得', '更大', '，', '籲請', '政府', '正視', '。', '蔡', '政府', '在', '選前', '誇誇其談', '說', '經濟', '沒', '好轉', '前', '絕不', '加稅', '，', '執政', '後', '，', '房地產', '稅的', '房屋', '稅竟', '提議', '要', '追溯', '30', '年', '，', '為', '了', '長照', '，', '遺贈', '稅從', '10%', '調升', '到', '20%', '，', '凡此種種', '，', '「', '更加', '堅定', '企業', '人士', '避稅', '的', '意念', '」', '，', '也', '造就', '了', '台灣', '的', '富人', '不是', '歸化', '新加坡籍', '，', '就是', '在', '境外', '設置', '投資', '公司', '，', '再', '以', '外資', '名義', '把', '錢', '匯入', '台灣', '，', '享受', '外資', '的', '20%', '分離', '課稅', '優惠', '。', '但是', '本國', '人', '的', '最高', '稅率', '高達', '45%', '，', '再', '加計', '2%', '的', '二代', '健保', '附加費', '，', '顯然', '極', '不', '公平', '。', '其實', '；', '富人', '財富', '大', '逃亡', '，', '受害', '的', '是', '受薪', '階層', '，', '工作', '機會', '大減', '不', '說', '，', '也', '不', '容易', '再有', '新', '的', '工作', '機會', '，', '而', '台灣', '對', '投資', '經商', '的', '環境', '懷有敵意', '，', '並不', '友善', '！', '看起來', '台灣', '要', '走', '比', '大陸', '更', '社會主義', '的', '道路', '，', '新政府', '長期以來', '反商', '潛意識', '終於', '壓不住', '要', '顯露出來', '。', '但', '從', '經濟學', '角度', '言', '；', '經濟', '低迷', '時', '理應', '鼓勵', '投資', '，', '應', '向', '資本主義', '傾斜', '，', '台灣', '卻', '反過來', '向', '社會主義', '傾斜', '，', '實在', '讓', '人', '困惑', '？', '賦稅', '的', '基礎', '是', '公平', '不是', '以貧', '逼富', '，', '新政府', '須從', '潛意識', '裡', '改造', '恨商', '、', '反商', '的', '情結', '，', '才', '會', '有', '宏觀', '的', '治國', '鴻圖', '，', '特', '向', '行政院', '提出', '質詢', '。']|-8.932554244995117|中國國民黨
9|2|7|六、本院黃委員昭順，針對蔡英文總統以所謂尊重九二年兩岸協商的歷史事實說法，企圖以間接迂迴「認識」九二共識存在的論調，維持兩岸關係的結果，顯然未符預期！特再呼籲政府，以國家發展與人民福祉為重，面對現實並解決問題。不論是外交或國內環境，擺在眼前的難題已很明白，大陸的崛起是全世界都不能漠視的事實，就算我們不須如同許多國家以朝聖的心境去交往，但交惡也沒有必要啊！就參與國際空間言，我們已被拒絕在國際民航組織（ICAO）大會之外，未來還有國際刑警組織、聯合國氣候變遷綱要公約、APEC領袖會議、甚至2017年的WHO都恐不能樂觀！再看看國內，民生凋蔽、百業蕭瑟，政府公布來台觀光客並未減少，但事實上日月潭、阿里山尤其南部、花東地區的觀光業，因陸客的驟減而愁容滿面。蔡英文政府可能還在寄希望於美國的幫忙，但是，就算美國願意幫忙，其實也是有限度的，換句話說，必須是台灣願意遵循陸美之間的類九二共識框架，美國才有可能幫台灣。如今蔡英文政府已陷在九二共識的問題泥沼裡，進退失據。爰此，如果兩岸不能先重建九二共識做為兩岸的政治基礎，台灣必將很難踏進國際社會，更難奢言拓展國際空間，國內各產業所受影響及傷害亦不容小覷！這恐怕不只是必須嚴肅，而是毫無迴避空間務必面對的問題，特向行政院提出質詢。|902||黃昭順|針對蔡英文總統以所謂尊重九二年兩岸協商的歷史事實說法，企圖以間接迂迴「認識」九二共識存在的論調，維持兩岸關係的結果，顯然未符預期！特再呼籲政府，以國家發展與人民福祉為重，面對現實並解決問題。不論是外交或國內環境，擺在眼前的難題已很明白，大陸的崛起是全世界都不能漠視的事實，就算我們不須如同許多國家以朝聖的心境去交往，但交惡也沒有必要啊！就參與國際空間言，我們已被拒絕在國際民航組織（ICAO）大會之外，未來還有國際刑警組織、聯合國氣候變遷綱要公約、APEC領袖會議、甚至2017年的WHO都恐不能樂觀！再看看國內，民生凋蔽、百業蕭瑟，政府公布來台觀光客並未減少，但事實上日月潭、阿里山尤其南部、花東地區的觀光業，因陸客的驟減而愁容滿面。蔡英文政府可能還在寄希望於美國的幫忙，但是，就算美國願意幫忙，其實也是有限度的，換句話說，必須是台灣願意遵循陸美之間的類九二共識框架，美國才有可能幫台灣。如今蔡英文政府已陷在九二共識的問題泥沼裡，進退失據。爰此，如果兩岸不能先重建九二共識做為兩岸的政治基礎，台灣必將很難踏進國際社會，更難奢言拓展國際空間，國內各產業所受影響及傷害亦不容小覷！這恐怕不只是必須嚴肅，而是毫無迴避空間務必面對的問題，特向行政院提出質詢。|['針對', '蔡英文總統', '以', '所謂', '尊重', '九', '二年', '兩岸', '協商', '的', '歷史事實', '說法', '，', '企圖', '以', '間接', '迂迴', '「', '認識', '」', '九二', '共識', '存在', '的', '論調', '，', '維持', '兩岸關係', '的', '結果', '，', '顯然', '未符', '預期', '！', '特再', '呼籲', '政府', '，', '以', '國家', '發展', '與', '人民', '福祉', '為重', '，', '面對現實', '並', '解決問題', '。', '不論是', '外交', '或', '國內', '環境', '，', '擺在', '眼前', '的', '難題', '已', '很', '明白', '，', '大陸', '的', '崛起', '是', '全世界', '都', '不能', '漠視', '的', '事實', '，', '就算', '我們', '不須', '如同', '許多', '國家', '以', '朝聖', '的', '心境', '去', '交往', '，', '但', '交惡', '也', '沒有', '必要', '啊', '！', '就', '參與', '國際', '空間', '言', '，', '我們', '已', '被', '拒絕', '在', '國際民航組織', '（', 'ICAO', '）', '大會', '之外', '，', '未來', '還有', '國際刑警組織', '、', '聯合國', '氣候變遷', '綱要', '公約', '、', 'APEC', '領袖', '會議', '、', '甚至', '2017', '年', '的', 'WHO', '都', '恐', '不能', '樂觀', '！', '再', '看看', '國內', '，', '民生', '凋蔽', '、', '百業', '蕭瑟', '，', '政府', '公布', '來台', '觀光客', '並未', '減少', '，', '但', '事實上', '日月潭', '、', '阿里山', '尤其', '南部', '、', '花東', '地區', '的', '觀光業', '，', '因陸客', '的', '驟減', '而', '愁容滿面', '。', '蔡英文', '政府', '可能', '還在', '寄希望於', '美國', '的', '幫忙', '，', '但是', '，', '就算', '美國', '願意', '幫忙', '，', '其實', '也', '是', '有', '限度', '的', '，', '換句話說', '，', '必須', '是', '台灣', '願意', '遵循', '陸美', '之間', '的類', '九二', '共識', '框架', '，', '美國', '才', '有', '可能', '幫台灣', '。', '如今', '蔡英文', '政府', '已陷', '在', '九二', '共識', '的', '問題', '泥沼', '裡', '，', '進退失據', '。', '爰', '此', '，', '如果', '兩岸', '不能', '先', '重建', '九二', '共識', '做', '為', '兩岸', '的', '政治', '基礎', '，', '台灣', '必將', '很難', '踏進', '國際', '社會', '，', '更難', '奢言', '拓展', '國際', '空間', '，', '國內', '各', '產業', '所', '受', '影響', '及', '傷害', '亦', '不容', '小覷', '！', '這', '恐怕', '不', '只是', '必須', '嚴肅', '，', '而是', '毫無', '迴避', '空間', '務必', '面對', '的', '問題', '，', '特', '向', '行政院', '提出', '質詢', '。']|-8.783163070678711|中國國民黨
9|2|7|七、本院黃委員昭順，針對台東受到超大豪雨連日「轟炸」，主要幹道柔腸寸斷、山區部落直接斷糧，市區也是處處淹水，災情不比颱風、地震等天災輕微。日前尼伯特颱風重創台東，中央政府卻反應慢半拍、力道也不足；短時間內又再逢巨變，請中央別再「視後山人民於無物」，視總體需求加強投入救災、重建，特向行政院提出質詢。|902||黃昭順|針對台東受到超大豪雨連日「轟炸」，主要幹道柔腸寸斷、山區部落直接斷糧，市區也是處處淹水，災情不比颱風、地震等天災輕微。日前尼伯特颱風重創台東，中央政府卻反應慢半拍、力道也不足；短時間內又再逢巨變，請中央別再「視後山人民於無物」，視總體需求加強投入救災、重建，特向行政院提出質詢。|['針對', '台東', '受到', '超大', '豪雨', '連日', '「', '轟炸', '」', '，', '主要', '幹道', '柔腸寸斷', '、', '山區', '部落', '直接', '斷糧', '，', '市區', '也', '是', '處處', '淹水', '，', '災情', '不比', '颱風', '、', '地震', '等', '天災', '輕微', '。', '日前', '尼伯特', '颱風', '重創', '台東', '，', '中央政府', '卻', '反應', '慢半拍', '、', '力道', '也', '不足', '；', '短時間', '內', '又', '再', '逢', '巨變', '，', '請', '中央', '別', '再', '「', '視', '後山', '人民', '於', '無物', '」', '，', '視', '總體', '需求', '加強', '投入', '救災', '、', '重建', '，', '特', '向', '行政院', '提出', '質詢', '。']|-7.814320087432861|中國國民黨
9|2|7|八、本院黃委員昭順，針對大陸「十一長假」，短短6天總消費額已達2.1兆新台幣，甚至超越我國106年我國中央政府總預算（1.9兆）！大陸「旅遊黃金周」已變成世界「搶客黃金周」。結果我國觀光人數不到8000，較去年狂跌近7成！旅遊業瀕臨崩潰，對照日前陸委會主委張小月「生命會找到出口」的說法，何等諷刺！政府賭氣不能由人民償還，特向行政院提出質詢。|902||黃昭順|針對大陸「十一長假」，短短6天總消費額已達2.1兆新台幣，甚至超越我國106年我國中央政府總預算（1.9兆）！大陸「旅遊黃金周」已變成世界「搶客黃金周」。結果我國觀光人數不到8000，較去年狂跌近7成！旅遊業瀕臨崩潰，對照日前陸委會主委張小月「生命會找到出口」的說法，何等諷刺！政府賭氣不能由人民償還，特向行政院提出質詢。|['針對', '大陸', '「', '十一', '長假', '」', '，', '短短', '6', '天', '總', '消費額', '已達', '2.1', '兆', '新', '台幣', '，', '甚至', '超越', '我國', '106', '年', '我國', '中央政府', '總預算', '（', '1.9', '兆', '）', '！', '大陸', '「', '旅遊', '黃金', '周', '」', '已', '變成', '世界', '「', '搶客', '黃金', '周', '」', '。', '結果', '我國', '觀光', '人數', '不到', '8000', '，', '較', '去年', '狂跌', '近', '7', '成', '！', '旅遊業', '瀕臨', '崩潰', '，', '對照', '日前', '陸委會', '主委', '張小月', '「', '生命', '會', '找到', '出口', '」', '的', '說法', '，', '何等', '諷刺', '！', '政府', '賭氣', '不能', '由', '人民', '償還', '，', '特', '向', '行政院', '提出', '質詢', '。']|-8.223106384277344|中國國民黨
